view,name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
view_000.png,121.39192260000002_31.1739757_09000300122012311110146987I_final.png,6.052684783935547,6.688880920410156,5.699443817138672,14.163875579833984,6.343841552734375,4.4651031494140625,0.0,0.0,34.143829345703125,0.35610198974609375,0.6031990051269531,0.6529808044433594,0.0579833984375,20.235538482666016,0.0,0.0,0.0,0.016307830810546875,0.5202293395996094
view_090.png,121.39192260000002_31.1739757_09000300122012311110146987I_final.png,11.180686950683594,11.356163024902344,9.984302520751953,2.2737503051757812,1.3871192932128906,2.7848243713378906,0.0,1.1849403381347656,41.6956901550293,0.0,2.3284912109375,2.8647422790527344,0.0682830810546875,12.891006469726562,0.0,0.0,0.0,0.0,0.0
view_180.png,121.39192260000002_31.1739757_09000300122012311110146987I_final.png,14.75839614868164,0.10538101196289062,11.237621307373047,6.374168395996094,1.6888618469238281,0.7264137268066406,0.0102996826171875,0.15401840209960938,13.540172576904297,0.0,17.493915557861328,1.0480880737304688,0.0,27.79560089111328,5.0670623779296875,0.0,0.0,0.0,0.0
view_270.png,121.39192260000002_31.1739757_09000300122012311110146987I_final.png,19.292640686035156,2.2896766662597656,9.54904556274414,7.387638092041016,0.0,2.3856163024902344,0.00400543212890625,0.10290145874023438,22.157001495361328,0.22983551025390625,13.06772232055664,0.299835205078125,0.3493309020996094,22.330570220947266,0.0,0.0019073486328125,0.0,0.5522727966308594,0.0
view_000.png,121.39201634410018_31.17600210580698_0900030012210107120128938HH_final.png,0.0,0.6379127502441406,1.6492843627929688,80.42984008789062,1.088714599609375,0.0,0.0,0.0,7.18994140625,0.8296966552734375,8.174610137939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
view_090.png,121.39201634410018_31.17600210580698_0900030012210107120128938HH_final.png,18.840503692626953,0.0,32.341957092285156,21.312999725341797,0.008392333984375,0.8546829223632812,0.0,0.0,16.317462921142578,0.0,8.764839172363281,0.0,0.0,1.5591621398925781,0.0,0.0,0.0,0.0,0.0
view_180.png,121.39201634410018_31.17600210580698_0900030012210107120128938HH_final.png,0.7981300354003906,9.873294830322266,6.959724426269531,29.02822494506836,17.108726501464844,0.0,0.0,0.0,36.23189926147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
view_270.png,121.39201634410018_31.17600210580698_0900030012210107120128938HH_final.png,21.033668518066406,1.9888877868652344,37.38365173339844,0.0,5.168628692626953,0.6697654724121094,0.0,0.037670135498046875,24.429035186767578,0.0,5.800437927246094,0.0,0.0,3.4882545471191406,0.0,0.0,0.0,0.0,0.0
view_000.png,121.39203363197495_31.167955996857195_09000300122012311017563117I_final.png,9.729576110839844,0.0,12.455272674560547,28.405475616455078,3.3905982971191406,2.329540252685547,0.0,0.06618499755859375,38.67683410644531,0.4969596862792969,2.4148941040039062,0.28171539306640625,0.0,1.7529487609863281,0.0,0.0,0.0,0.0,0.0
view_090.png,121.39203363197495_31.167955996857195_09000300122012311017563117I_final.png,25.634193420410156,0.0125885009765625,16.898632049560547,13.845539093017578,0.0,2.3650169372558594,0.025272369384765625,0.23717880249023438,14.446353912353516,0.007343292236328125,25.008392333984375,0.0213623046875,0.0,1.4810562133789062,0.017070770263671875,0.0,0.0,0.0,0.0
